	-29.7	-100.4	15.6
	-15.9	 -87.8	15.6
	-12.8	 -88.2	 4.7
	 -9.7	 -83.1	15.6
	 -7.6	 -61.3	15.6
	 -5.5	 -45.0	15.6
	 -3.5	 -20.5	15.6
	 -1.7	  -5.0	 4.5
	  0.3	   7.0	 0.6
	  2.4	  21.2	 3.7
	  4.8	  40.8	 5.6
	  6.9	  43.6	 0.6
	  9.0	  64.1	 3.3
	 11.5	  82.3	 3.1
	 22.8	  96.2	15.6
	 25.5	  97.9	 2.0
