	-42.8	-140.1	 2.1
	-36.2	-134.6	 2.7
	-30.4	-115.4	 3.0
	-21.0	-111.6	 6.7
	-14.5	 -87.1	 8.4
	 -9.0	 -65.7	 2.6
	 -5.9	 -52.7	 2.2
	 -2.8	 -37.8	 1.7
	 -1.4	 -20.3	 9.9
	 -0.7	  -4.5	 9.9
	  0.0	  16.7	 9.9
	  2.1	  27.6	 9.9
	  5.2	  56.6	 0.3
	  9.3	  69.1	 0.3
	 13.5	  85.5	 7.5
	 18.6	 105.0	 1.3
	 23.8	 116.0	 1.6
	 27.9	 124.2	 3.5
	 34.0	 118.4	 3.5
