	-33.1	 -78.8	11.0
	-27.6	 -62.8	11.0
	-22.8	 -57.3	11.0
	-16.6	 -46.3	11.0
	-11.7	 -36.0	11.0
	 -9.0	 -33.7	11.0
	 -4.1	  -9.9	 3.4
	 -1.4	  -3.8	 2.9
	  1.7	   4.2	 2.4
	  5.1	   5.9	 2.7
	  8.4	  17.7	 1.9
	 14.5	  44.5	 0.3
	 17.9	  54.0	 1.4
	 22.8	  59.5	 1.3
