	-34.0	-144.5	18.0
	-21.1	-175.2	18.0
	-12.9	 -69.8	18.0
	-11.6	 -96.1	18.0
	 -1.1	 -25.1	 3.3
	  0.0	  -0.5	 0.2
	  0.7	   4.0	 0.6
	  1.7	  45.7	25.4
	 23.1	 126.3	 1.9
	 25.2	 124.6	18.0
	 28.6	 139.5	18.0
