	 -9.7	  68.6	23.7
	 -4.1	  21.5	23.7
	  9.0	 -71.5	23.7
	 15.9	-104.6	23.7
	 25.9	-114.0	 2.1
	 31.7	 -98.9	23.7
	 38.6	-115.2	 6.4
	 44.2	-116.9	23.7
	 63.7	-134.2	 9.7
	 78.0	-122.1	23.7
