	-28.4	 268.6	32.7
	-11.2	 300.2	22.1
	 -9.3	 227.2	 7.1
	 -6.3	 209.5	 0.4
	 -2.5	 147.7	 1.8
	 -1.9	 156.7	14.2
	 -1.2	  86.0	24.0
	 -0.5	  48.8	20.4
	  0.7	 -54.1	46.8
	  2.1	-147.5	23.3
	  3.6	-150.2	14.0
	  5.5	-162.9	 6.0
	  8.7	-289.0	24.4
	 20.6	-270.4	 8.5
