	-25.1	  22.9	 1.2
	-22.7	  20.2	 2.7
	-20.0	  23.5	 1.7
	-16.8	  22.0	 1.1
	-13.0	  22.5	 0.8
	 -9.1	   8.1	 3.0
	 -4.0	   7.1	 2.8
	  1.4	  -2.0	 1.5
	  4.9	  -3.0	 1.3
	  8.6	 -10.4	10.6
	 12.6	 -24.0	10.6
	 16.7	 -21.5	10.6
	 23.5	 -24.9	 3.4
	 27.1	 -19.4	 1.7
	 31.2	 -17.7	 1.5
	 35.3	 -19.3	 2.6
	 40.5	 -29.0	 5.0
	 44.4	 -30.1	 5.9
	 48.0	 -20.3	 3.9
