	-40.0	 150.6	10.8
	-29.0	 157.4	10.8
	-24.8	 145.2	10.8
	-21.4	 134.2	10.8
	-17.9	 132.9	 1.3
	-15.9	 125.6	10.8
	-12.4	 108.0	10.8
	-11.0	  95.8	 2.5
	 -8.3	  83.4	10.8
	 -6.2	  71.2	10.8
	 -4.1	  47.7	10.8
	 -2.4	  22.9	 2.4
	  0.0	   4.5	10.8
	  2.1	 -28.0	 9.4
	  4.1	 -47.6	10.8
	  5.9	 -70.1	 3.0
	  9.0	 -90.1	 1.0
	 11.4	 -97.3	 7.4
	 13.8	-101.1	 5.7
	 18.3	-140.1	 2.2
	 20.0	-141.9	 2.9
	 22.1	-152.5	10.8
	 30.7	-154.6	 3.0
