	-27.0	 137.5	11.4
	-24.1	 128.5	11.4
	-21.8	 133.2	 3.5
	-19.2	 124.3	11.4
	-16.8	 125.8	11.4
	-14.4	 132.4	 2.4
	-13.2	 125.4	11.4
	-11.2	 108.5	 4.9
	 -9.3	 106.6	 2.0
	 -7.7	  97.7	 5.4
	 -4.8	  76.6	 4.0
	 -3.2	  64.8	 4.4
	 -2.1	  34.7	11.4
	 -1.2	  16.6	11.4
	  0.0	  -4.7	 1.6
	  1.5	 -27.2	 6.6
	  2.6	 -47.0	 9.0
	  3.8	 -67.8	12.7
	  5.4	 -88.2	11.4
	  6.9	-102.1	 3.4
	  8.6	-108.0	 2.2
	 10.9	-107.6	 1.6
	 15.0	-121.7	 2.3
	 17.6	-125.2	 1.5
	 20.2	-125.0	 0.7
	 26.4	-151.4	11.4
